,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source,Tweet Text_cln,Subjectivity,Polarity
612,"@EpicSpheal ive only played a couple of pokemon games 😭
i mean i have sword but not the dlc and i also haven't gotten that far into it so idk who klara is but ,, yeah that sounds bad :( silver tho....... blease.",2021-09-19 20:18:23,1439685323697496066,120gbs,he/mew,0,0,en,Twitter Web App," ive only played a couple of pokemon games 😭
i mean i have sword but not the dlc and i also haven't gotten that far into it so idk who klara is but ,, yeah that sounds bad :( silver tho....... blease.",0.8708333333333332,-0.33249999999999996
613,"RT @JanFreedman: BEAUTIFUL leafy sea dragon. It's not a Pokémon, it's real. 

These guys live off the coast of Australia, and the 'leafy' g…",2021-09-19 20:18:23,1439685320950308870,FabFour65,east coast,124,0,en,Twitter Web App,": BEAUTIFUL leafy sea dragon. It's not a Pokémon, it's real. 

These guys live off the coast of Australia, and the 'leafy' g…",0.6,0.3954545454545455
614,RT @n_42: Think you can handle the heat? Incineroar from Pokemon Sun and Moon joins the battle in #RivalsofAether Steam Workshop! With deva…,2021-09-19 20:18:22,1439685315875069957,Incinecord,Alola,9,0,en,Twitter Web App,_42: Think you can handle the heat? Incineroar from Pokemon Sun and Moon joins the battle in RivalsofAether Steam Workshop! With deva…,0.0,0.0
615,"Fun stream today! Thank you to everyone who came by to chat and those who also joined in the open lobbies!💚
#twitchstreamer #twitchaffiliate #smallstreamer
After the stream we raided the Pokémon shiny hunting pro, @Darkrailink2! Be sure to check out his channel! https://t.co/D6D3P40aBq",2021-09-19 20:18:21,1439685315266895872,darkqualza,At home coming up with content,0,2,en,Twitter Web App,"Fun stream today! Thank you to everyone who came by to chat and those who also joined in the open lobbies!💚
twitchstreamer twitchaffiliate smallstreamer
After the stream we raided the Pokémon shiny hunting pro, ! Be sure to check out his channel! ",0.5296296296296296,0.3333333333333333
616,RT @Kimmy_arts: Another trainer commission for @SilverFox442 of their adorable OC and her Pokemon 💕 https://t.co/YIMe4JiwW1,2021-09-19 20:18:21,1439685312255561729,SilverFox442,,2,0,en,Twitter Web App,_arts: Another trainer commission for  of their adorable OC and her Pokemon 💕 ,1.0,0.5
617,"RT @LeFlayART: Hi hello, I have the humour of a 5 year old, and even then 5 year olds don't think I'm funny. #genshinimpact #pokemon #zhong…",2021-09-19 20:18:20,1439685309424287744,vVjSPW1a3JdPRjg,,323,0,en,Twitter for Android,": Hi hello, I have the humour of a 5 year old, and even then 5 year olds don't think I'm funny. genshinimpact pokemon zhong…",0.6,0.175
618,"Okay so now that Pokemon GO could be trending because of Oshawott Day, I want to say that Niantic has done absolutely nothing to stop the rising number of spoofers, who are cheaters that use hacks to falsify their location. You can tell it’s the same person in multiple gyms. https://t.co/gSo5qAk50a",2021-09-19 20:18:19,1439685306278547461,DarkHeartNick,,0,0,en,Twitter for iPhone,"Okay so now that Pokemon GO could be trending because of Oshawott Day, I want to say that Niantic has done absolutely nothing to stop the rising number of spoofers, who are cheaters that use hacks to falsify their location. You can tell it’s the same person in multiple gyms. ",0.38125,0.175
619,@K_R_Hamblin @PokemonGoApp @BrentSchultz14 You can transfer to pokemon sword/shield or any future games using pokemon home! You need to connect the pokemon home app and it's in settings.,2021-09-19 20:18:18,1439685300901621771,the___gary,,0,1,en,Twitter for Android,_R_Hamblin   You can transfer to pokemon sword/shield or any future games using pokemon home! You need to connect the pokemon home app and it's in settings.,0.125,0.0
620,"RT @thegreyzen: Just floating by
#pokemon https://t.co/zDkeEGVfl1",2021-09-19 20:18:18,1439685300096323586,NLF_yt_,la loma del orto y más allá,1685,0,en,Twitter for Android,": Just floating by
pokemon ",0.0,0.0
621,"RT @Pokemon: Our latest collab with @loungefly is here, US and Canadian Trainers! 👜👝🎒 

Check out the Block Art Party collection, exclusive…",2021-09-19 20:18:17,1439685298867298307,Theus______7,Na CASA DO CARALHO,244,0,en,Twitter Web App,": Our latest collab with  is here, US and Canadian Trainers! 👜👝🎒 

Check out the Block Art Party collection, exclusive…",0.9,0.625
622,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:18:15,1439685289103011847,Smiles880,"Ohio, USA",648,0,en,Twitter for iPhone,: it marnie pokemon ,0.0,0.0
623,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:18:14,1439685286376656897,AppleBelleJiggs,,387,0,en,Twitter for Android,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
624,@aDrive_tK @tgacards @ArellanoRicky_ @JJf0xx @brady_lynn22 @BroodyJam989 IF I DONT WIN THIS. RICKY WILL BUY MY POKEMON CARDS,2021-09-19 20:18:14,1439685286267600896,Turtlerunsover,,0,2,en,Twitter for Android,_tK  _  _lynn22  IF I DONT WIN THIS. RICKY WILL BUY MY POKEMON CARDS,0.4,0.8
625,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:18:13,1439685279711784961,JDespain1,,858,0,en,Twitter for iPhone,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
626,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:18:10,1439685265891733516,jenji_333,,603,0,en,Twitter Web App,: Hope you're stocked up on potions! 😫 ,0.0,0.0
627,"RT @Pokemon: Ever wonder what Treecko, Torchic, and Mudkip do in their spare time? They kick back of course! 😊 https://t.co/MJHEKMCB7R",2021-09-19 20:18:09,1439685263568031750,Theus______7,Na CASA DO CARALHO,1484,0,en,Twitter Web App,": Ever wonder what Treecko, Torchic, and Mudkip do in their spare time? They kick back of course! 😊 ",0.0,0.0
628,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:18:08,1439685259663077377,Sbomb189,"Arizona, USA",387,0,en,Twitter for iPhone,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
629,"@pokemongoappko 「Please add me 

2487 4983 7181

3268 1424 1990

I need new friends for inviting me to raids. Gift will be send daily.」

Pokémon GO
I live in Japan.
Invite Uxie Raid!
Azelf, Mesprit Please be a friend who invites you.

 #PokemonGO 
＃Pokemon",2021-09-19 20:18:07,1439685255233892354,iphone_0630,,0,0,en,Twitter for iPhone," 「Please add me 

2487 4983 7181

3268 1424 1990

I need new friends for inviting me to raids. Gift will be send daily.」

Pokémon GO
I live in Japan.
Invite Uxie Raid!
Azelf, Mesprit Please be a friend who invites you.

 PokemonGO 
＃Pokemon",0.4772727272727273,0.15340909090909088
630,RT @RebelTVLive: Just pulled this bad boy from a Chilling Reign pack of #Pokemon #pokemoncards 🤩 how much is something like this worth? #po…,2021-09-19 20:18:05,1439685248263069702,Jooo85123932,,1,0,en,Twitter for Android,: Just pulled this bad boy from a Chilling Reign pack of Pokemon pokemoncards 🤩 how much is something like this worth? po…,0.4666666666666667,-0.17499999999999993
631,"Nothing special 🦦
#Pokemon #PokemonGOCommunityDay #ShinyCheck https://t.co/SPCWvTjkEb",2021-09-19 20:18:05,1439685247940112386,Chemik1991,"Częstochowa, Polska",0,1,en,Twitter for Android,"Nothing special 🦦
Pokemon PokemonGOCommunityDay ShinyCheck ",0.5714285714285714,0.35714285714285715
632,@Pokemon I just had this thought that there is no Pokemon racing game.  You could possibly use any Pokemon that exist as wheels.  And each Pokemon changes the stats of your vehicle.,2021-09-19 20:18:04,1439685243733164042,GarbageIonBribe,,0,0,en,Twitter for Android, I just had this thought that there is no Pokemon racing game.  You could possibly use any Pokemon that exist as wheels.  And each Pokemon changes the stats of your vehicle.,0.7,-0.2
633,"RT @vivivoovoo: Jenny.
#OfficerJenny #Pokemon https://t.co/NusHT91hiv",2021-09-19 20:18:01,1439685230193827845,130Diver,,465,0,en,Twitter for Android,": Jenny.
OfficerJenny Pokemon ",0.0,0.0
634,"RT @MartaDe72797055: My bby.

#sylveon #cute #cutebby #smol #digitalart #pokemon #pokemonart https://t.co/wD0PloMkcc",2021-09-19 20:18:01,1439685230156259336,rayylock,"he / it , 16 , 🏳️‍🌈🏳️‍⚧️",119,0,en,Twitter Web App,": My bby.

sylveon cute cutebby smol digitalart pokemon pokemonart ",1.0,0.5
635,RT @scientistotd: Scientist of the day = Achroma (Colress) from Pokemon Black 2 and White 2: he is an engineer and a pokemon researcher. ht…,2021-09-19 20:17:58,1439685218932338694,Inkystarcomix,clipped out of stage girl help,92,0,en,Twitter Web App,: Scientist of the day = Achroma (Colress) from Pokemon Black 2 and White 2: he is an engineer and a pokemon researcher. ht…,0.21666666666666667,-0.08333333333333333
636,Pokemon Black &amp; White and their sequels need a remake or a sequel. They were too good to be passed up when they came out and only experienced via emulation by this generation of gamers.,2021-09-19 20:17:58,1439685216835031040,Dad5Draco,Your lover's throat,0,0,en,Twitter for Android,Pokemon Black &amp; White and their sequels need a remake or a sequel. They were too good to be passed up when they came out and only experienced via emulation by this generation of gamers.,0.5866666666666667,0.2666666666666667
637,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:17:54,1439685199659520003,Fregty,,603,0,en,Twitter for Android,: Hope you're stocked up on potions! 😫 ,0.0,0.0
638,RT @MegamanUMX: X - Dialga Armor. #Pokemon and #MegamanX crossover. https://t.co/AKC9KzmNAK,2021-09-19 20:17:53,1439685198233407489,TechBlade9000,,199,0,en,Twitter Web App,: X - Dialga Armor. Pokemon and MegamanX crossover. ,0.0,0.0
639,"@BChart2 u right, liking pokemon is a bad video game opinion",2021-09-19 20:17:51,1439685189291192327,RPMRosie69,"Kazakhstan, Massachusetts",0,0,en,Twitter Web App," u right, liking pokemon is a bad video game opinion",0.5341269841269841,-0.2714285714285714
640,RT @munespice: little guys #Pokemon https://t.co/Brwz5328nv,2021-09-19 20:17:48,1439685177018617864,slugslush,,211,0,en,Twitter Web App,: little guys Pokemon ,0.5,-0.1875
641,"I live in JAPAN🇯🇵

Please invite me!

Pokemon

I’m invite Uxie from Japan.

Please invite from Mesprit!

Please give me a message

Code: 419762192464

Code2   754961296730

#AzelfRaid
#MespritRaid
#UxieRaid
#PokemonGOraid",2021-09-19 20:17:48,1439685175818866689,HikariMac1,,0,0,en,Twitter for iPhone,"I live in JAPAN🇯🇵

Please invite me!

Pokemon

I’m invite Uxie from Japan.

Please invite from Mesprit!

Please give me a message

Code: 419762192464

Code2   754961296730

AzelfRaid
MespritRaid
UxieRaid
PokemonGOraid",0.5,0.2130681818181818
642,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:17:48,1439685174833205248,SgtShinyGold,bullhead city AZ,603,0,en,Twitter for Android,: Hope you're stocked up on potions! 😫 ,0.0,0.0
643,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:48,1439685173914836992,Nick_Pixels,banned from France,648,0,en,Twitter for Android,: it marnie pokemon ,0.0,0.0
644,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:46,1439685167774322688,MasterMatt64,,648,0,en,TweetDeck,: it marnie pokemon ,0.0,0.0
645,"@PokemonGoAppLA 「Please add me 

2487 4983 7181

3268 1424 1990

I need new friends for inviting me to raids. Gift will be send daily.」

Pokémon GO
I live in Japan.
Invite Uxie Raid!
Azelf, Mesprit Please be a friend who invites you.

 #PokemonGO 
＃Pokemon",2021-09-19 20:17:45,1439685161033949185,iphone_0630,,0,0,en,Twitter for iPhone," 「Please add me 

2487 4983 7181

3268 1424 1990

I need new friends for inviting me to raids. Gift will be send daily.」

Pokémon GO
I live in Japan.
Invite Uxie Raid!
Azelf, Mesprit Please be a friend who invites you.

 PokemonGO 
＃Pokemon",0.4772727272727273,0.15340909090909088
646,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:42,1439685148711309312,HowlngAtTheMoon,,648,0,en,Twitter Web App,: it marnie pokemon ,0.0,0.0
647,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:17:41,1439685145276174336,Turtlerunsover,,858,0,en,Twitter for Android,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
648,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:40,1439685139890688002,Zenimaa_,"Arkansas, USA",648,0,en,Twitter for iPhone,: it marnie pokemon ,0.0,0.0
649,"RT @Sapphire_Eon: What a heartwarming capture. 

James recognises that Morpeko cares about them, and I love how Jessie and Meowth respect h…",2021-09-19 20:17:36,1439685126930190343,ShibeTheWoz,Shibe#8076,78,0,en,Twitter Web App,"_Eon: What a heartwarming capture. 

James recognises that Morpeko cares about them, and I love how Jessie and Meowth respect h…",0.6,0.5
650,"Funko Pop Pokemon Diamond VAPOREON 627 ECCC 2021 (A)
⸻⸻⸻
View it on eBay:
🔗 https://t.co/HGtbXDSp1q
More info on Search &amp; Collect:
🔗 https://t.co/svT9zs4rt3
⸻⸻⸻
#SearchNCollect #eBay #Auction #CL #Chile #FunkoPop #Pokemon #PopFigures #PopFigureSearch https://t.co/faXxqSeuQb",2021-09-19 20:17:36,1439685123981598721,PopFigureSearch,Worldwide,1,0,en,Racing Snail Post Service,"Funko Pop Pokemon Diamond VAPOREON 627 ECCC 2021 (A)
⸻⸻⸻
View it on eBay:
🔗 
More info on Search &amp; Collect:
🔗 
⸻⸻⸻
SearchNCollect eBay Auction CL Chile FunkoPop Pokemon PopFigures PopFigureSearch ",0.5,0.5
651,I have a friend who always takes this deal in any Kanto game. #Pokemon #Kanto https://t.co/puCKHkmDZU,2021-09-19 20:17:33,1439685110920531970,BradenAndEggs,,0,0,en,Twitter for iPhone,I have a friend who always takes this deal in any Kanto game. Pokemon Kanto ,0.4,-0.4
652,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:17:31,1439685104285061121,stellaswanxoxo,,603,0,en,Twitter for Android,: Hope you're stocked up on potions! 😫 ,0.0,0.0
653,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:30,1439685100841705473,Namineeyes,Digital World or Net Ocean,648,0,en,Twitter for Android,: it marnie pokemon ,0.0,0.0
654,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:17:29,1439685096093720585,Eeveewolf1,,387,0,en,Twitter for Android,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
655,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:17:25,1439685079408824325,toesuckert3huna,"Cicero, IL",603,0,en,Twitter for iPhone,: Hope you're stocked up on potions! 😫 ,0.0,0.0
656,RT @catface_otd: the :3 face character of the day is Momo from Pokemon! https://t.co/wCkcCNW9mV,2021-09-19 20:17:25,1439685077391216643,specticorn,mw @soluna_silver @esmeraymoon,93,0,en,Twitter for iPhone,_otd: the :3 face character of the day is Momo from Pokemon! ,1.0,0.625
657,"RT @kelvin_trainerk: We are 2 months away from #PokemonBrilliantDiamondShiningPearl! 😍
Who's excited!? ✋

Hope you enjoy this art! RTs are…",2021-09-19 20:17:22,1439685064594440194,MimikyuSir,,156,0,en,Twitter Web App,"_trainerk: We are 2 months away from PokemonBrilliantDiamondShiningPearl! 😍
Who's excited!? ✋

Hope you enjoy this art! RTs are…",0.625,0.484375
658,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:18,1439685051051085829,alicemoon812,France,648,0,en,Twitter Web App,: it marnie pokemon ,0.0,0.0
659,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:17:18,1439685049910054912,Nocturn02S,Canada,858,0,en,Twitter for Android,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
660,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:17:18,1439685047427026952,arianne0298374,ur moms house,648,0,en,Twitter Web App,: it marnie pokemon ,0.0,0.0
